,Open,High,Low,Adj Close,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
1530,1534.9200439453125,1534.9200439453125,1503.280029296875,1505.4200439453125,43.76917851059296,1524.7503506019864,1549.2875654965571,1540.1091627005094,-2.68994140625,0,1503.6400146484375
1531,1506.3299560546875,1521.219970703125,1499.949951171875,1503.6400146484375,43.41482766956676,1522.7398424159342,1548.3836535985745,1539.626127626972,-12.1500244140625,0,1492.1600341796875
1532,1504.31005859375,1517.3499755859375,1483.8299560546875,1492.1600341796875,41.11476280547603,1519.8274797267677,1547.2703146001807,1538.9974376475377,16.2799072265625,1,1508.3299560546875
1533,1492.050048828125,1510.8199462890625,1475.9599609375,1508.3299560546875,45.47423363853686,1518.7324774722838,1546.499218391359,1538.591245838361,3.3900146484375,1,1511.6099853515625
1534,1508.219970703125,1516.81005859375,1498.5999755859375,1511.6099853515625,46.33766914670077,1518.054144889358,1545.8083424895808,1538.233878149794,-25.909912109375,0,1485.5400390625
1535,1511.449951171875,1511.449951171875,1480.719970703125,1485.5400390625,40.83150503356135,1514.9575633820382,1544.6149107385495,1537.5359465062538,-26.2099609375,0,1459.1700439453125
1536,1485.3800048828125,1485.3800048828125,1453.3299560546875,1459.1700439453125,36.17313244038084,1509.644466292826,1542.9229331782874,1536.4979875319366,5.6900634765625,1,1465.02001953125
1537,1459.3299560546875,1476.0400390625,1459.3299560546875,1465.02001953125,37.85824749452658,1505.3945189821998,1541.3803012248807,1535.5512594789475,-7.5999755859375,0,1456.22998046875
1538,1463.8299560546875,1464.3800048828125,1455.1800537109375,1456.22998046875,36.31473932225245,1500.7121819809188,1539.6941562594127,1534.5006465119252,22.5,1,1478.97998046875
1539,1456.47998046875,1479.43994140625,1456.47998046875,1478.97998046875,42.78353279203639,1498.6424485035693,1538.491895352667,1533.7652734517508,3.27001953125,1,1482.06005859375
1540,1478.7900390625,1482.2099609375,1469.52001953125,1482.06005859375,43.61433306616874,1497.0631732740626,1537.374433238629,1533.0804361688633,33.8900146484375,1,1516.27001953125
1541,1482.3800048828125,1516.3499755859375,1482.3800048828125,1516.27001953125,51.92195070582971,1498.8923967271282,1536.9565240563047,1532.857781643862,-2.919921875,0,1513.1800537109375
1542,1516.0999755859375,1522.050048828125,1504.8499755859375,1513.1800537109375,51.19203204344441,1500.2531259636814,1536.485702861347,1532.5971494858102,12.1500244140625,1,1525.56005859375
1543,1513.4100341796875,1525.989990234375,1510.8199462890625,1525.56005859375,53.969804398750405,1502.6633100236882,1536.2693534699094,1532.5039429839287,11.8099365234375,1,1542.449951171875
1544,1530.6400146484375,1547.47998046875,1530.6400146484375,1542.449951171875,57.50499703014938,1506.452513942563,1536.3917415432156,1532.6356781917161,-50.0299072265625,0,1492.2900390625
1545,1542.3199462890625,1542.3199462890625,1490.7900390625,1492.2900390625,46.211813675116005,1505.1037068111284,1535.5184405039934,1532.1012988655013,-0.6300048828125,0,1490.6400146484375
1546,1491.27001953125,1491.27001953125,1449.8599853515625,1490.6400146484375,45.894151892017,1503.7262123194437,1534.6297588038833,1531.5521427831563,-34.469970703125,0,1455.800048828125
1547,1490.27001953125,1497.25,1450.3599853515625,1455.800048828125,39.717606985699405,1499.161815796461,1533.0687744479276,1530.5488037903747,2.1400146484375,1,1457.6600341796875
1548,1455.52001953125,1462.8699951171875,1429.1099853515625,1457.6600341796875,40.17812150571097,1495.2092651662922,1531.5755320663784,1529.5833896233457,-1.6300048828125,0,1456.780029296875
1549,1458.4100341796875,1477.5899658203125,1448.8399658203125,1456.780029296875,40.0231318566113,1491.5493379406334,1530.0944330016357,1528.6191067051145,7.9700927734375,1,1464.9100341796875
1550,1456.93994140625,1483.4100341796875,1456.93994140625,1464.9100341796875,42.22906042907845,1489.0122613919718,1528.8036528269436,1527.7752779299435,-1.9000244140625,0,1463.3499755859375
1551,1465.25,1474.3699951171875,1456.6800537109375,1463.3499755859375,41.912132330110985,1486.5682341723495,1527.5075404063296,1526.921962667109,-26.139892578125,0,1436.31005859375
1552,1462.449951171875,1462.449951171875,1432.989990234375,1436.31005859375,36.78527739204255,1481.781741260102,1525.7016496773674,1525.7218049972632,-30.510009765625,0,1405.719970703125
1553,1436.22998046875,1436.3499755859375,1397.5799560546875,1405.719970703125,32.03542268249261,1474.5377631118185,1523.3257748461942,1524.1323767284669,-0.8399658203125,0,1405.9000244140625
1554,1406.739990234375,1421.280029296875,1396.8399658203125,1405.9000244140625,32.09072202635738,1468.0008356167941,1521.0005124613995,1522.566385307084,-21.6400146484375,0,1384.27001953125
